id,accept/deny
87055.0,Deny
6559.0,Accept
53072.0,Deny
3158.0,Deny
73713.0,Deny
50672.0,Deny
68533.0,Deny
93003.0,Deny
42375.0,Deny
85221.0,Deny
64902.0,Deny
101904.0,Deny
42793.0,Deny
14342.0,Deny
21644.0,Deny
68955.0,Deny
98775.0,Deny
27420.0,Deny
98895.0,Deny
93656.0,Deny
99442.0,Deny
90131.0,Deny
24355.0,Deny
42381.0,Deny
51828.0,Deny
82190.0,Accept
79637.0,Deny
17057.0,Deny
87626.0,Deny
50993.0,Deny
97023.0,Deny
26977.0,Deny
1657.0,Deny
55599.0,Deny
104148.0,Deny
16638.0,Deny
84331.0,Deny
96722.0,Deny
37082.0,Deny
31737.0,Deny
31491.0,Deny
37353.0,Deny
40709.0,Deny
25352.0,Deny
25062.0,Deny
58342.0,Accept
37526.0,Deny
22084.0,Accept
51937.0,Deny
74275.0,Deny
25900.0,Deny
61955.0,Deny
28643.0,Accept
15546.0,Deny
44177.0,Deny
36168.0,Deny
23090.0,Deny
72916.0,Deny
98841.0,Deny
35292.0,Accept
63095.0,Deny
59799.0,Deny
68909.0,Deny
47515.0,Deny
39076.0,Deny
14619.0,Accept
33194.0,Accept
56397.0,Deny
91945.0,Deny
39347.0,Deny
33968.0,Deny
81408.0,Deny
28564.0,Deny
70035.0,Deny
52690.0,Deny
81259.0,Deny
13738.0,Accept
47505.0,Accept
65076.0,Deny
73939.0,Deny
21044.0,Accept
20914.0,Accept
82869.0,Deny
8491.0,Deny
49845.0,Deny
47647.0,Deny
8440.0,Deny
101744.0,Deny
36651.0,Deny
49448.0,Deny
97666.0,Accept
40962.0,Deny
28532.0,Accept
78405.0,Deny
88899.0,Deny
102532.0,Deny
44269.0,Deny
83462.0,Deny
23285.0,Deny
64964.0,Deny
102617.0,Accept
4890.0,Deny
6373.0,Accept
67308.0,Deny
36813.0,Deny
104375.0,Deny
104515.0,Deny
89512.0,Deny
14338.0,Deny
15321.0,Deny
82889.0,Deny
15776.0,Deny
86880.0,Deny
85844.0,Deny
92521.0,Deny
94479.0,Deny
18042.0,Deny
89881.0,Deny
15335.0,Deny
83956.0,Deny
5245.0,Deny
90642.0,Deny
5932.0,Deny
26987.0,Deny
91803.0,Deny
40789.0,Deny
14959.0,Deny
36249.0,Deny
88972.0,Deny
11277.0,Deny
71804.0,Deny
81349.0,Deny
68376.0,Deny
93644.0,Deny
22599.0,Deny
4013.0,Deny
6299.0,Deny
9542.0,Deny
84604.0,Deny
64682.0,Deny
54455.0,Accept
65379.0,Deny
59344.0,Deny
77456.0,Deny
86583.0,Deny
16299.0,Deny
42382.0,Accept
14882.0,Deny
53173.0,Deny
67982.0,Deny
33570.0,Deny
49990.0,Deny
93981.0,Deny
34186.0,Deny
50684.0,Deny
97314.0,Deny
1822.0,Deny
85130.0,Deny
26102.0,Deny
46928.0,Deny
10661.0,Deny
81707.0,Deny
98505.0,Accept
43233.0,Deny
37623.0,Deny
94700.0,Deny
39180.0,Deny
80199.0,Deny
90092.0,Deny
1189.0,Deny
50970.0,Deny
21815.0,Deny
44958.0,Deny
78816.0,Deny
41026.0,Deny
105444.0,Deny
42428.0,Deny
59607.0,Accept
34287.0,Deny
94475.0,Deny
30840.0,Deny
60357.0,Deny
75389.0,Deny
21985.0,Deny
20860.0,Deny
21923.0,Deny
7170.0,Accept
68391.0,Accept
9724.0,Deny
54709.0,Deny
15674.0,Deny
34617.0,Deny
67180.0,Deny
79051.0,Deny
20383.0,Deny
28866.0,Deny
76030.0,Deny
91865.0,Deny
39489.0,Deny
99678.0,Deny
30652.0,Deny
49244.0,Deny
15472.0,Deny
55240.0,Accept
104697.0,Deny
42976.0,Deny
75018.0,Deny
69375.0,Deny
77597.0,Deny
14120.0,Deny
66807.0,Accept
25013.0,Deny
14928.0,Deny
54385.0,Deny
3073.0,Deny
89338.0,Deny
40593.0,Deny
98872.0,Deny
102880.0,Deny
35522.0,Deny
102183.0,Deny
24600.0,Deny
3910.0,Deny
585.0,Deny
40627.0,Deny
52929.0,Deny
14823.0,Deny
66987.0,Deny
82220.0,Deny
27933.0,Deny
61568.0,Deny
96140.0,Deny
99083.0,Deny
62441.0,Accept
67319.0,Deny
102213.0,Deny
43063.0,Deny
23452.0,Deny
92280.0,Deny
56552.0,Deny
19861.0,Deny
6154.0,Deny
34604.0,Deny
94296.0,Deny
50321.0,Accept
19108.0,Deny
46628.0,Accept
85229.0,Deny
28729.0,Deny
12570.0,Deny
81103.0,Deny
20436.0,Deny
102913.0,Deny
88304.0,Deny
56672.0,Deny
16629.0,Deny
64870.0,Deny
87407.0,Deny
44144.0,Accept
14341.0,Deny
19682.0,Accept
50628.0,Deny
42046.0,Deny
17888.0,Deny
79642.0,Deny
58179.0,Accept
96665.0,Deny
10573.0,Deny
96218.0,Deny
91741.0,Accept
21722.0,Deny
20582.0,Deny
65931.0,Deny
97882.0,Deny
98111.0,Deny
75816.0,Deny
46496.0,Deny
105332.0,Deny
75633.0,Deny
5098.0,Deny
46252.0,Deny
74126.0,Deny
9432.0,Deny
48068.0,Deny
75110.0,Deny
81574.0,Deny
84647.0,Deny
11021.0,Deny
65538.0,Deny
26455.0,Deny
13962.0,Deny
27499.0,Deny
37802.0,Accept
64700.0,Deny
25871.0,Deny
75747.0,Deny
51826.0,Deny
7321.0,Deny
92446.0,Deny
73447.0,Deny
83290.0,Deny
71787.0,Deny
62490.0,Deny
3433.0,Accept
62140.0,Deny
2846.0,Deny
38928.0,Deny
30945.0,Deny
33463.0,Deny
60805.0,Deny
10564.0,Deny
18671.0,Deny
10977.0,Deny
1927.0,Deny
100610.0,Deny
75488.0,Deny
11224.0,Deny
74557.0,Deny
2891.0,Deny
20274.0,Accept
14108.0,Accept
69898.0,Deny
73004.0,Deny
67489.0,Deny
45057.0,Deny
31537.0,Deny
80751.0,Deny
7511.0,Deny
23175.0,Deny
81302.0,Deny
94327.0,Deny
31047.0,Deny
74630.0,Deny
87690.0,Deny
102377.0,Deny
2469.0,Deny
105471.0,Deny
63748.0,Deny
75767.0,Deny
82794.0,Accept
69109.0,Deny
50529.0,Deny
20922.0,Accept
8038.0,Deny
56352.0,Deny
18715.0,Deny
7446.0,Deny
69510.0,Deny
48190.0,Deny
91661.0,Accept
10272.0,Deny
83822.0,Deny
103708.0,Deny
5772.0,Deny
84215.0,Deny
56487.0,Deny
73478.0,Deny
65748.0,Deny
47667.0,Deny
16818.0,Deny
43532.0,Deny
49615.0,Deny
5038.0,Deny
10814.0,Deny
81832.0,Deny
676.0,Deny
30091.0,Deny
41133.0,Deny
101799.0,Deny
27902.0,Deny
30600.0,Deny
35983.0,Deny
41621.0,Deny
13908.0,Deny
32947.0,Deny
17426.0,Deny
36581.0,Accept
9753.0,Deny
59330.0,Deny
36632.0,Deny
56468.0,Deny
17955.0,Deny
21925.0,Deny
38086.0,Accept
86310.0,Deny
3054.0,Deny
36347.0,Deny
36446.0,Accept
69367.0,Deny
27498.0,Deny
3013.0,Deny
55997.0,Deny
72773.0,Deny
68513.0,Deny
77940.0,Deny
13379.0,Deny
40623.0,Deny
21143.0,Deny
90175.0,Deny
73234.0,Deny
41520.0,Deny
72766.0,Deny
57206.0,Accept
94517.0,Deny
79399.0,Deny
100240.0,Deny
58316.0,Deny
102313.0,Deny
46128.0,Deny
5913.0,Deny
57556.0,Deny
95896.0,Deny
68301.0,Deny
27067.0,Accept
98311.0,Deny
46875.0,Deny
25222.0,Deny
41777.0,Deny
46037.0,Deny
101206.0,Deny
100015.0,Accept
84799.0,Deny
30868.0,Deny
64533.0,Deny
21813.0,Deny
27130.0,Deny
3221.0,Deny
90704.0,Deny
31247.0,Deny
32784.0,Deny
41131.0,Accept
36859.0,Deny
76429.0,Deny
17846.0,Deny
5918.0,Accept
20932.0,Deny
91297.0,Deny
26878.0,Deny
44729.0,Deny
40223.0,Deny
88265.0,Deny
6003.0,Deny
26511.0,Deny
65954.0,Deny
62419.0,Deny
14172.0,Deny
1869.0,Deny
56814.0,Deny
94944.0,Deny
99281.0,Deny
79934.0,Deny
51143.0,Deny
71669.0,Deny
11402.0,Deny
1487.0,Deny
3340.0,Deny
79483.0,Accept
28599.0,Deny
72462.0,Deny
59410.0,Deny
8889.0,Deny
28965.0,Deny
77475.0,Deny
32500.0,Deny
97841.0,Deny
52963.0,Deny
33650.0,Deny
19819.0,Accept
80044.0,Deny
10899.0,Deny
64399.0,Deny
9807.0,Deny
42753.0,Deny
33930.0,Deny
31521.0,Deny
42645.0,Accept
6699.0,Deny
83447.0,Deny
84300.0,Deny
75132.0,Deny
44968.0,Deny
48039.0,Deny
21083.0,Deny
64826.0,Deny
16901.0,Deny
70087.0,Deny
87430.0,Deny
67335.0,Accept
104132.0,Deny
52998.0,Deny
89213.0,Deny
61321.0,Deny
25238.0,Deny
81624.0,Deny
10016.0,Deny
22384.0,Deny
31666.0,Deny
104217.0,Deny
102991.0,Deny
69213.0,Accept
84196.0,Deny
77964.0,Deny
14326.0,Deny
29831.0,Deny
102262.0,Deny
49393.0,Deny
24122.0,Deny
62587.0,Deny
88878.0,Deny
35670.0,Deny
89455.0,Deny
15256.0,Deny
32235.0,Deny
30027.0,Deny
95953.0,Deny
90641.0,Deny
26600.0,Deny
68103.0,Deny
89642.0,Deny
26322.0,Deny
70118.0,Deny
20391.0,Deny
41339.0,Deny
25615.0,Deny
91166.0,Deny
19342.0,Deny
93734.0,Deny
84343.0,Deny
42871.0,Deny
96216.0,Deny
38989.0,Accept
32682.0,Deny
52277.0,Deny
16739.0,Deny
55656.0,Deny
32010.0,Deny
57837.0,Deny
58359.0,Deny
4325.0,Deny
31421.0,Accept
26659.0,Deny
65640.0,Accept
57478.0,Deny
37558.0,Deny
31657.0,Deny
80202.0,Deny
60299.0,Deny
42450.0,Deny
62507.0,Deny
60392.0,Deny
38205.0,Accept
31956.0,Deny
99316.0,Deny
38918.0,Deny
24539.0,Deny
66908.0,Deny
14348.0,Deny
26683.0,Deny
53715.0,Deny
79597.0,Deny
23820.0,Deny
62826.0,Deny
1775.0,Deny
54244.0,Deny
40588.0,Deny
68699.0,Deny
89802.0,Deny
71781.0,Deny
10037.0,Accept
60777.0,Deny
48795.0,Deny
83922.0,Deny
84156.0,Deny
31508.0,Deny
5912.0,Deny
6480.0,Deny
21374.0,Deny
20035.0,Deny
97116.0,Deny
74089.0,Deny
1917.0,Deny
71222.0,Deny
46450.0,Accept
48037.0,Deny
87065.0,Deny
100925.0,Deny
91687.0,Deny
41497.0,Accept
26476.0,Deny
11398.0,Deny
40376.0,Accept
77138.0,Accept
55662.0,Deny
65894.0,Deny
42801.0,Deny
98491.0,Deny
7094.0,Deny
51794.0,Deny
71387.0,Deny
34338.0,Deny
98757.0,Deny
58042.0,Deny
3877.0,Deny
74653.0,Deny
33388.0,Deny
54766.0,Deny
72212.0,Deny
27216.0,Deny
69366.0,Deny
38254.0,Deny
51169.0,Deny
46596.0,Deny
93715.0,Deny
47905.0,Deny
18609.0,Accept
81798.0,Deny
99136.0,Deny
59448.0,Deny
49134.0,Accept
17193.0,Deny
62446.0,Accept
63569.0,Deny
50798.0,Deny
98924.0,Deny
19850.0,Accept
94973.0,Deny
57457.0,Deny
105032.0,Deny
25035.0,Deny
46618.0,Accept
63883.0,Accept
48065.0,Accept
103231.0,Deny
64572.0,Deny
104789.0,Deny
11943.0,Deny
50600.0,Deny
103037.0,Deny
65865.0,Deny
58528.0,Deny
24178.0,Deny
25205.0,Deny
79680.0,Deny
1502.0,Deny
66830.0,Accept
80983.0,Deny
68884.0,Deny
78520.0,Deny
48675.0,Deny
42462.0,Deny
17577.0,Accept
36575.0,Deny
33845.0,Deny
24191.0,Accept
87390.0,Deny
69345.0,Deny
8814.0,Deny
58855.0,Deny
75828.0,Deny
47363.0,Deny
45969.0,Deny
93702.0,Deny
27801.0,Deny
26281.0,Deny
61676.0,Accept
43541.0,Deny
31790.0,Accept
58599.0,Deny
56178.0,Deny
99238.0,Deny
17363.0,Deny
45771.0,Accept
96098.0,Deny
90546.0,Deny
78437.0,Deny
86998.0,Deny
101469.0,Deny
83754.0,Deny
95270.0,Deny
103090.0,Deny
12764.0,Deny
12271.0,Deny
34260.0,Deny
7681.0,Deny
99784.0,Deny
98553.0,Deny
85227.0,Deny
8971.0,Deny
30400.0,Deny
57198.0,Deny
100696.0,Deny
84912.0,Deny
88516.0,Deny
89821.0,Deny
73879.0,Deny
13555.0,Deny
61250.0,Deny
28752.0,Deny
2714.0,Deny
92082.0,Deny
3109.0,Deny
13605.0,Deny
87566.0,Deny
15896.0,Deny
82291.0,Deny
55735.0,Deny
104552.0,Accept
88757.0,Deny
533.0,Accept
40800.0,Deny
4940.0,Deny
100421.0,Accept
84980.0,Deny
67231.0,Deny
10786.0,Deny
20595.0,Deny
32018.0,Accept
89055.0,Deny
70459.0,Deny
101883.0,Deny
86611.0,Deny
79932.0,Accept
100749.0,Deny
30418.0,Deny
63653.0,Accept
7569.0,Deny
85256.0,Deny
97454.0,Deny
2982.0,Deny
48349.0,Deny
85800.0,Deny
46870.0,Deny
68385.0,Deny
58613.0,Deny
73881.0,Deny
85371.0,Deny
43124.0,Deny
54397.0,Deny
53205.0,Deny
49426.0,Deny
90945.0,Deny
3132.0,Accept
47970.0,Deny
18499.0,Deny
100933.0,Deny
51479.0,Deny
81726.0,Deny
75272.0,Deny
71710.0,Accept
103241.0,Deny
53403.0,Deny
57544.0,Deny
83576.0,Deny
63728.0,Deny
86303.0,Accept
14073.0,Deny
79269.0,Accept
74156.0,Deny
103450.0,Deny
23553.0,Deny
12488.0,Deny
70696.0,Deny
46865.0,Deny
56089.0,Deny
715.0,Deny
91979.0,Deny
67760.0,Deny
11804.0,Deny
53225.0,Deny
99669.0,Deny
92237.0,Deny
4598.0,Accept
31203.0,Deny
66016.0,Accept
5231.0,Deny
33538.0,Deny
58714.0,Deny
14359.0,Accept
91612.0,Deny
13162.0,Deny
48556.0,Deny
86202.0,Deny
17772.0,Deny
22400.0,Deny
57505.0,Deny
27710.0,Deny
101918.0,Deny
68825.0,Deny
103726.0,Deny
52589.0,Deny
76349.0,Deny
58867.0,Deny
38028.0,Deny
85687.0,Deny
47663.0,Deny
78721.0,Deny
79577.0,Deny
27293.0,Accept
65715.0,Deny
6643.0,Deny
22667.0,Deny
1198.0,Deny
54525.0,Deny
6881.0,Deny
15211.0,Deny
53601.0,Deny
30805.0,Accept
79819.0,Deny
73352.0,Deny
104987.0,Deny
80810.0,Deny
68844.0,Accept
102814.0,Accept
74868.0,Deny
5965.0,Accept
28152.0,Deny
94366.0,Deny
93116.0,Deny
97260.0,Deny
35057.0,Deny
96032.0,Deny
104553.0,Deny
26930.0,Deny
46229.0,Deny
54541.0,Accept
1450.0,Deny
40137.0,Deny
32501.0,Deny
59578.0,Deny
54169.0,Deny
101652.0,Deny
49305.0,Deny
40486.0,Deny
95722.0,Deny
15286.0,Deny
62525.0,Deny
71329.0,Deny
10467.0,Deny
60836.0,Accept
82802.0,Accept
95632.0,Deny
101741.0,Deny
8790.0,Deny
90868.0,Deny
58539.0,Deny
71977.0,Deny
95189.0,Deny
83003.0,Deny
81980.0,Deny
75464.0,Accept
61839.0,Deny
11902.0,Deny
46380.0,Deny
64413.0,Deny
7162.0,Deny
47567.0,Deny
69550.0,Deny
97411.0,Deny
69322.0,Deny
10694.0,Deny
77309.0,Deny
14136.0,Deny
69541.0,Deny
95535.0,Deny
62389.0,Deny
51473.0,Deny
39538.0,Deny
16161.0,Deny
37754.0,Deny
86723.0,Deny
90889.0,Deny
94444.0,Deny
49366.0,Accept
74087.0,Deny
10728.0,Deny
6477.0,Deny
27429.0,Deny
85469.0,Deny
81240.0,Deny
67961.0,Deny
81213.0,Deny
37645.0,Deny
95116.0,Deny
104294.0,Deny
97385.0,Deny
76265.0,Deny
11574.0,Deny
105469.0,Deny
24258.0,Deny
14032.0,Deny
75308.0,Deny
97176.0,Deny
42283.0,Accept
94032.0,Accept
5169.0,Deny
41122.0,Deny
49602.0,Accept
48484.0,Deny
37485.0,Deny
80998.0,Deny
71344.0,Deny
98197.0,Deny
105411.0,Deny
88303.0,Deny
91189.0,Deny
65423.0,Accept
53475.0,Accept
17069.0,Deny
103856.0,Deny
40638.0,Deny
70610.0,Deny
15589.0,Deny
14948.0,Deny
65588.0,Accept
58372.0,Deny
12718.0,Deny
85505.0,Accept
85611.0,Deny
62028.0,Deny
68492.0,Deny
20798.0,Deny
24392.0,Deny
33028.0,Deny
37126.0,Deny
63521.0,Accept
71607.0,Deny
87428.0,Deny
65446.0,Deny
98886.0,Deny
11991.0,Deny
51126.0,Deny
11633.0,Deny
83652.0,Deny
80576.0,Deny
4362.0,Deny
96994.0,Accept
40411.0,Deny
99064.0,Deny
13420.0,Deny
74284.0,Deny
17831.0,Deny
77831.0,Deny
70700.0,Deny
62743.0,Deny
21410.0,Deny
83563.0,Deny
26017.0,Deny
103669.0,Deny
48052.0,Accept
50945.0,Deny
31453.0,Deny
81241.0,Deny
780.0,Deny
14068.0,Deny
93638.0,Deny
18982.0,Deny
31124.0,Deny
3282.0,Deny
28465.0,Deny
77276.0,Accept
87761.0,Deny
83590.0,Deny
58281.0,Deny
29279.0,Deny
60453.0,Deny
97981.0,Deny
45843.0,Deny
52565.0,Deny
23785.0,Accept
72563.0,Accept
101885.0,Deny
11551.0,Deny
43893.0,Deny
52996.0,Deny
51064.0,Deny
32644.0,Accept
84824.0,Deny
69668.0,Deny
40551.0,Deny
15246.0,Deny
4163.0,Deny
18093.0,Accept
40038.0,Accept
61875.0,Accept
38935.0,Deny
84946.0,Accept
55998.0,Deny
55287.0,Deny
35537.0,Deny
11922.0,Deny
19857.0,Deny
582.0,Deny
31165.0,Deny
12451.0,Deny
62807.0,Deny
9327.0,Accept
56129.0,Accept
62681.0,Deny
5313.0,Deny
24495.0,Deny
25178.0,Deny
29125.0,Deny
64290.0,Deny
97131.0,Deny
7662.0,Deny
77729.0,Deny
2298.0,Deny
79951.0,Deny
41550.0,Deny
17549.0,Deny
94570.0,Deny
24612.0,Deny
29113.0,Deny
29627.0,Deny
72921.0,Deny
27424.0,Deny
66292.0,Accept
7624.0,Deny
2186.0,Deny
39060.0,Deny
81280.0,Deny
45305.0,Deny
10846.0,Accept
19386.0,Deny
77235.0,Deny
66403.0,Deny
46818.0,Deny
89839.0,Deny
98682.0,Deny
14152.0,Accept
42081.0,Deny
75225.0,Deny
88911.0,Deny
27133.0,Deny
83942.0,Deny
46333.0,Deny
75323.0,Deny
84283.0,Accept
45909.0,Deny
39813.0,Deny
40650.0,Deny
37703.0,Deny
47450.0,Deny
97203.0,Deny
60490.0,Deny
70563.0,Deny
94171.0,Deny
35760.0,Deny
53438.0,Deny
16534.0,Deny
68961.0,Deny
38710.0,Deny
88120.0,Deny
8639.0,Deny
14051.0,Deny
89368.0,Deny
20747.0,Deny
97096.0,Deny
5827.0,Deny
62568.0,Deny
39491.0,Deny
81530.0,Deny
104097.0,Deny
67845.0,Accept
49595.0,Deny
44497.0,Deny
93949.0,Deny
28431.0,Deny
88298.0,Deny
103961.0,Deny
94730.0,Deny
74161.0,Deny
83978.0,Deny
23010.0,Deny
94726.0,Deny
26501.0,Deny
38808.0,Deny
53816.0,Deny
12829.0,Accept
33257.0,Deny
76960.0,Deny
88566.0,Deny
17581.0,Deny
55756.0,Deny
24920.0,Accept
80216.0,Deny
65010.0,Deny
35338.0,Deny
65468.0,Deny
89419.0,Deny
70534.0,Deny
48978.0,Deny
85515.0,Deny
55938.0,Deny
80241.0,Deny
51407.0,Deny
74169.0,Deny
58496.0,Deny
86770.0,Deny
1939.0,Deny
67861.0,Deny
98917.0,Deny
49379.0,Deny
49666.0,Accept
76577.0,Deny
46860.0,Deny
24209.0,Deny
99530.0,Accept
99518.0,Deny
92202.0,Deny
1942.0,Deny
38267.0,Deny
3840.0,Deny
43506.0,Deny
86543.0,Deny
7597.0,Deny
70024.0,Accept
105251.0,Deny
62336.0,Deny
47943.0,Accept
16555.0,Deny
59844.0,Deny
36289.0,Deny
17733.0,Deny
91340.0,Deny
78611.0,Deny
32684.0,Deny
35263.0,Deny
38393.0,Deny
65392.0,Accept
64324.0,Deny
27580.0,Deny
13821.0,Accept
2187.0,Deny
59484.0,Deny
2274.0,Deny
21515.0,Deny
100272.0,Deny
88290.0,Deny
32575.0,Deny
87665.0,Deny
24127.0,Deny
36797.0,Deny
101191.0,Deny
31154.0,Deny
49418.0,Deny
77643.0,Deny
48415.0,Deny
32786.0,Deny
52462.0,Deny
70376.0,Deny
101104.0,Deny
84673.0,Deny
86057.0,Deny
33755.0,Deny
22536.0,Deny
51926.0,Deny
39485.0,Accept
24700.0,Deny
96776.0,Deny
89381.0,Deny
98878.0,Deny
79448.0,Deny
86167.0,Accept
54797.0,Deny
39495.0,Deny
36873.0,Deny
1480.0,Deny
88228.0,Deny
104134.0,Deny
89111.0,Deny
41939.0,Deny
48453.0,Accept
27714.0,Deny
5253.0,Accept
38552.0,Deny
47634.0,Accept
58026.0,Deny
74039.0,Deny
52255.0,Deny
101153.0,Deny
83454.0,Deny
43861.0,Deny
98354.0,Deny
103265.0,Deny
66057.0,Deny
87330.0,Deny
60617.0,Deny
27361.0,Accept
11019.0,Deny
42605.0,Accept
41266.0,Deny
76458.0,Accept
51707.0,Deny
28229.0,Deny
61340.0,Deny
98766.0,Deny
103343.0,Deny
39555.0,Deny
97525.0,Deny
103177.0,Deny
81855.0,Deny
44705.0,Deny
9989.0,Deny
94381.0,Deny
51238.0,Deny
76633.0,Deny
8284.0,Deny
9804.0,Deny
80473.0,Deny
5406.0,Deny
74671.0,Deny
14710.0,Deny
24816.0,Deny
6860.0,Deny
86463.0,Deny
61225.0,Accept
54506.0,Deny
42493.0,Deny
76258.0,Deny
32647.0,Deny
9014.0,Deny
11052.0,Accept
82928.0,Deny
85193.0,Deny
76904.0,Deny
33641.0,Deny
82752.0,Deny
618.0,Deny
30672.0,Deny
84259.0,Deny
53390.0,Deny
2230.0,Deny
83933.0,Deny
93647.0,Deny
79605.0,Deny
98966.0,Deny
78467.0,Accept
36416.0,Deny
5801.0,Accept
53316.0,Deny
9652.0,Deny
521.0,Accept
72589.0,Accept
57004.0,Deny
61786.0,Deny
66186.0,Deny
45192.0,Deny
54346.0,Accept
7871.0,Deny
29127.0,Deny
89459.0,Deny
72197.0,Deny
61198.0,Deny
43027.0,Deny
63769.0,Deny
49376.0,Deny
78283.0,Deny
93395.0,Deny
69643.0,Deny
48934.0,Deny
53742.0,Accept
56945.0,Deny
56984.0,Deny
73804.0,Deny
71685.0,Deny
93293.0,Deny
104852.0,Deny
90129.0,Deny
18850.0,Deny
1184.0,Deny
29868.0,Deny
94033.0,Accept
37750.0,Accept
41327.0,Deny
66787.0,Deny
27537.0,Deny
60945.0,Deny
51489.0,Deny
6851.0,Accept
72034.0,Accept
94751.0,Deny
60465.0,Deny
65505.0,Deny
84441.0,Accept
2560.0,Accept
12543.0,Deny
101470.0,Deny
55236.0,Deny
97991.0,Deny
24099.0,Deny
101665.0,Deny
59605.0,Deny
70565.0,Deny
11777.0,Deny
24891.0,Deny
11144.0,Deny
30785.0,Deny
27590.0,Deny
84563.0,Deny
61800.0,Deny
70005.0,Deny
3403.0,Deny
1420.0,Deny
82030.0,Deny
54238.0,Deny
77616.0,Deny
15333.0,Deny
61341.0,Accept
62586.0,Deny
59918.0,Deny
99147.0,Deny
64919.0,Deny
91789.0,Deny
90541.0,Deny
21545.0,Deny
11881.0,Deny
8589.0,Deny
4809.0,Deny
49264.0,Deny
57950.0,Deny
85494.0,Deny
310.0,Deny
51182.0,Deny
46824.0,Deny
102508.0,Deny
18862.0,Deny
92655.0,Deny
712.0,Deny
4992.0,Deny
32692.0,Deny
81351.0,Deny
25089.0,Deny
30601.0,Deny
65896.0,Deny
72147.0,Deny
98212.0,Deny
263.0,Deny
75369.0,Deny
52975.0,Deny
18456.0,Accept
61775.0,Deny
17486.0,Deny
55155.0,Deny
33857.0,Deny
78131.0,Deny
3402.0,Deny
67252.0,Deny
68373.0,Deny
104002.0,Deny
51550.0,Deny
13867.0,Deny
68141.0,Deny
78246.0,Deny
61444.0,Deny
6633.0,Deny
41923.0,Deny
98483.0,Deny
20261.0,Deny
8980.0,Deny
70008.0,Deny
102574.0,Deny
32497.0,Deny
69151.0,Deny
17354.0,Deny
76128.0,Accept
98516.0,Deny
78360.0,Deny
63879.0,Deny
36298.0,Deny
98260.0,Deny
50547.0,Deny
24897.0,Accept
51404.0,Deny
103471.0,Deny
58441.0,Deny
78188.0,Accept
28345.0,Deny
86214.0,Deny
24229.0,Deny
88996.0,Deny
65145.0,Deny
87318.0,Deny
71986.0,Deny
20491.0,Deny
96904.0,Deny
83670.0,Deny
65763.0,Deny
66478.0,Deny
19206.0,Deny
30795.0,Deny
71137.0,Deny
65194.0,Accept
82586.0,Deny
93324.0,Deny
86424.0,Deny
39196.0,Deny
66382.0,Deny
90250.0,Deny
82105.0,Deny
20534.0,Deny
70364.0,Accept
32573.0,Deny
3662.0,Deny
97608.0,Deny
22338.0,Deny
99133.0,Deny
100122.0,Deny
17222.0,Deny
79656.0,Deny
18772.0,Deny
57244.0,Accept
105189.0,Deny
88718.0,Accept
34343.0,Deny
15319.0,Deny
67241.0,Deny
12198.0,Deny
47222.0,Accept
32783.0,Deny
33503.0,Deny
93821.0,Deny
20229.0,Deny
95544.0,Deny
22052.0,Deny
11406.0,Deny
77366.0,Deny
27030.0,Deny
96100.0,Deny
8970.0,Deny
35533.0,Accept
69358.0,Deny
75766.0,Deny
72972.0,Deny
35214.0,Deny
98850.0,Deny
57976.0,Deny
68520.0,Deny
74016.0,Deny
71239.0,Deny
27112.0,Deny
56443.0,Deny
2217.0,Deny
91488.0,Deny
12975.0,Deny
14829.0,Deny
17647.0,Deny
70298.0,Deny
91327.0,Deny
7150.0,Deny
101125.0,Deny
30922.0,Deny
67069.0,Accept
93562.0,Deny
52149.0,Accept
95294.0,Deny
59455.0,Accept
9278.0,Deny
57983.0,Deny
44984.0,Deny
79107.0,Deny
54809.0,Deny
57663.0,Deny
66035.0,Deny
89930.0,Deny
50550.0,Deny
32545.0,Deny
4643.0,Accept
66626.0,Deny
22178.0,Deny
15461.0,Accept
52102.0,Deny
26053.0,Deny
30930.0,Deny
104812.0,Deny
81052.0,Deny
9223.0,Deny
88366.0,Deny
32851.0,Deny
79923.0,Deny
50384.0,Deny
24654.0,Deny
18243.0,Accept
40712.0,Deny
2228.0,Deny
18532.0,Deny
72127.0,Deny
56778.0,Deny
61333.0,Deny
34112.0,Deny
55941.0,Accept
3417.0,Deny
21389.0,Deny
33449.0,Deny
76602.0,Deny
60848.0,Deny
89284.0,Deny
95773.0,Deny
90252.0,Deny
94526.0,Deny
10204.0,Deny
76170.0,Deny
47189.0,Accept
35841.0,Deny
89497.0,Deny
62670.0,Deny
43712.0,Deny
102437.0,Deny
9529.0,Deny
47728.0,Deny
14126.0,Deny
21168.0,Deny
26328.0,Deny
13712.0,Deny
32437.0,Deny
53499.0,Deny
14275.0,Deny
32414.0,Deny
42964.0,Deny
79937.0,Accept
27563.0,Deny
98995.0,Accept
87518.0,Deny
99276.0,Deny
63928.0,Deny
90304.0,Deny
92312.0,Deny
82280.0,Accept
91846.0,Accept
58595.0,Deny
21093.0,Deny
28901.0,Deny
10312.0,Deny
62606.0,Deny
24967.0,Deny
52752.0,Deny
87605.0,Deny
69482.0,Deny
197.0,Deny
34077.0,Deny
61612.0,Deny
40601.0,Deny
33127.0,Accept
51694.0,Deny
38432.0,Deny
97384.0,Deny
42654.0,Deny
76554.0,Deny
37356.0,Deny
69887.0,Deny
9035.0,Deny
7220.0,Deny
58770.0,Deny
101234.0,Deny
31753.0,Deny
22092.0,Deny
